attribute1,attribute2,attribute3,attribute4
2,6,47,Deny
2,6,48,Deny
2,6,49,Deny
2,6,50,Deny
2,6,61,Deny
2,6,62,Deny
2,6,63,Deny
2,6,64,Deny
2,6,65,Deny
2,6,66,Deny
2,6,67,Deny
2,6,68,Deny
2,6,69,Deny
2,6,70,Deny
2,6,71,Deny
2,6,72,Deny
2,6,73,Deny
2,6,74,Deny
2,6,75,Deny
2,6,76,Deny
2,6,77,Deny
2,6,78,Deny
2,6,79,Deny
2,6,80,Deny
2,6,81,Deny
2,6,82,Deny
2,6,83,Deny
2,6,84,Deny
2,6,85,Deny
2,6,86,Deny
2,6,87,Deny
2,6,88,Deny
2,6,89,Deny
2,6,90,Deny
2,6,91,Deny
2,6,92,Deny
2,6,93,Deny
2,6,94,Deny
2,6,95,Deny
2,6,96,Deny
2,6,97,Deny
2,6,98,Deny
2,6,99,Deny
2,6,100,Deny
2,7,1,Deny
2,7,2,Deny
2,7,3,Deny
2,7,4,Deny
2,7,5,Deny
2,7,6,Deny
2,7,7,Deny
2,7,8,Deny
2,7,9,Deny
2,7,10,Deny
2,7,11,Deny
2,7,12,Deny
2,7,13,Deny
2,7,14,Deny
2,7,15,Deny
2,7,16,Deny
2,7,17,Deny
2,7,18,Deny
2,7,19,Deny
2,7,20,Deny
2,7,21,Deny
2,7,22,Deny
2,7,23,Deny
2,7,24,Deny
2,7,25,Deny
2,7,26,Deny
2,7,27,Deny
2,7,28,Deny
2,7,29,Deny
2,7,30,Deny
2,7,31,Deny
2,7,32,Deny
2,7,33,Deny
2,7,34,Deny
2,7,35,Deny
2,7,36,Deny
2,7,37,Deny
2,7,38,Deny
2,7,39,Deny
2,7,40,Deny
2,7,41,Deny
2,7,42,Deny
2,7,43,Deny
2,7,44,Deny
2,7,45,Deny
2,7,46,Deny
2,7,47,Deny
2,7,48,Deny
2,7,49,Deny
2,7,50,Deny
2,7,51,Deny
2,7,52,Deny
2,7,53,Deny
2,7,54,Deny
2,7,55,Deny
2,7,56,Deny
2,7,57,Deny
2,7,58,Deny
2,7,59,Deny
2,7,60,Deny
2,7,71,Deny
2,7,72,Deny
2,7,73,Deny
2,7,74,Deny
2,7,75,Deny
2,7,76,Deny
2,7,77,Deny
2,7,78,Deny
2,7,79,Deny
2,7,80,Deny
2,7,81,Deny
2,7,82,Deny
2,7,83,Deny
2,7,84,Deny
2,7,85,Deny
2,7,86,Deny
2,7,87,Deny
2,7,88,Deny
2,7,89,Deny
2,7,90,Deny
2,7,91,Deny
2,7,92,Deny
2,7,93,Deny
2,7,94,Deny
2,7,95,Deny
2,7,96,Deny
2,7,97,Deny
2,7,98,Deny
2,7,99,Deny
2,7,100,Deny
2,8,1,Deny
2,8,2,Deny
2,8,3,Deny
2,8,4,Deny
2,8,5,Deny
2,8,6,Deny
2,8,7,Deny
2,8,8,Deny
2,8,9,Deny
2,8,10,Deny
2,8,11,Deny
2,8,12,Deny
2,8,13,Deny
2,8,14,Deny
2,8,15,Deny
2,8,16,Deny
2,8,17,Deny
2,8,18,Deny
2,8,19,Deny
2,8,20,Deny
2,8,21,Deny
2,8,22,Deny
2,8,23,Deny
2,8,24,Deny
2,8,25,Deny
2,8,26,Deny
2,8,27,Deny
2,8,28,Deny
2,8,29,Deny
2,8,30,Deny
2,8,31,Deny
2,8,32,Deny
2,8,33,Deny
2,8,34,Deny
2,8,35,Deny
2,8,36,Deny
2,8,37,Deny
2,8,38,Deny
2,8,39,Deny
2,8,40,Deny
2,8,41,Deny
2,8,42,Deny
2,8,43,Deny
2,8,44,Deny
2,8,45,Deny
2,8,46,Deny
2,8,47,Deny
2,8,48,Deny
2,8,49,Deny
2,8,50,Deny
2,8,51,Deny
2,8,52,Deny
2,8,53,Deny
2,8,54,Deny
2,8,55,Deny
2,8,56,Deny
2,8,57,Deny
2,8,58,Deny
2,8,59,Deny
2,8,60,Deny
2,8,61,Deny
2,8,62,Deny
2,8,63,Deny
2,8,64,Deny
2,8,65,Deny
2,8,66,Deny
2,8,67,Deny
2,8,68,Deny
2,8,69,Deny
2,8,70,Deny
2,8,81,Deny
2,8,82,Deny
2,8,83,Deny
2,8,84,Deny
2,8,85,Deny
2,8,86,Deny
2,8,87,Deny
2,8,88,Deny
2,8,89,Deny
2,8,90,Deny
2,8,91,Deny
2,8,92,Deny
2,8,93,Deny
2,8,94,Deny
2,8,95,Deny
2,8,96,Deny
2,8,97,Deny
2,8,98,Deny
2,8,99,Deny
2,8,100,Deny
2,9,1,Deny
2,9,2,Deny
2,9,3,Deny
2,9,4,Deny
2,9,5,Deny
2,9,6,Deny
2,9,7,Deny
2,9,8,Deny
2,9,9,Deny
2,9,10,Deny
2,9,11,Deny
2,9,12,Deny
2,9,13,Deny
2,9,14,Deny
2,9,15,Deny
2,9,16,Deny
2,9,17,Deny
2,9,18,Deny
2,9,19,Deny
2,9,20,Deny
2,9,21,Deny
2,9,22,Deny
2,9,23,Deny
2,9,24,Deny
2,9,25,Deny
2,9,26,Deny
2,9,27,Deny
2,9,28,Deny
2,9,29,Deny
2,9,30,Deny
2,9,31,Deny
2,9,32,Deny
2,9,33,Deny
2,9,34,Deny
2,9,35,Deny
2,9,36,Deny
2,9,37,Deny
2,9,38,Deny
2,9,39,Deny
2,9,40,Deny
2,9,41,Deny
2,9,42,Deny
2,9,43,Deny
2,9,44,Deny
2,9,45,Deny
2,9,46,Deny
2,9,47,Deny
2,9,48,Deny
2,9,49,Deny
2,9,50,Deny
2,9,51,Deny
2,9,52,Deny
2,9,53,Deny
2,9,54,Deny
2,9,55,Deny
2,9,56,Deny
2,9,57,Deny
2,9,58,Deny
2,9,59,Deny
2,9,60,Deny
2,9,61,Deny
2,9,62,Deny
2,9,63,Deny
2,9,64,Deny
2,9,65,Deny
2,9,66,Deny
2,9,67,Deny
2,9,68,Deny
2,9,69,Deny
2,9,70,Deny
2,9,71,Deny
2,9,72,Deny
2,9,73,Deny
2,9,74,Deny
2,9,75,Deny
2,9,76,Deny
2,9,77,Deny
2,9,78,Deny
2,9,79,Deny
2,9,80,Deny
2,9,91,Deny
2,9,92,Deny
2,9,93,Deny
2,9,94,Deny
2,9,95,Deny
2,9,96,Deny
2,9,97,Deny
2,9,98,Deny
2,9,99,Deny
2,9,100,Deny
2,10,1,Deny
2,10,2,Deny
2,10,3,Deny
2,10,4,Deny
2,10,5,Deny
2,10,6,Deny
2,10,7,Deny
2,10,8,Deny
2,10,9,Deny
2,10,10,Deny
2,10,11,Deny
2,10,12,Deny
2,10,13,Deny
2,10,14,Deny
2,10,15,Deny
2,10,16,Deny
2,10,17,Deny
2,10,18,Deny
2,10,19,Deny
2,10,20,Deny
2,10,21,Deny
2,10,22,Deny
2,10,23,Deny
2,10,24,Deny
2,10,25,Deny
2,10,26,Deny
2,10,27,Deny
2,10,28,Deny
2,10,29,Deny
2,10,30,Deny
2,10,31,Deny
2,10,32,Deny
2,10,33,Deny
2,10,34,Deny
2,10,35,Deny
2,10,36,Deny
2,10,37,Deny
2,10,38,Deny
2,10,39,Deny
2,10,40,Deny
2,10,41,Deny
2,10,42,Deny
2,10,43,Deny
2,10,44,Deny
2,10,45,Deny
2,10,46,Deny
2,10,47,Deny
2,10,48,Deny
2,10,49,Deny
2,10,50,Deny
2,10,51,Deny
2,10,52,Deny
2,10,53,Deny
2,10,54,Deny
2,10,55,Deny
2,10,56,Deny
2,10,57,Deny
2,10,58,Deny
2,10,59,Deny
2,10,60,Deny
2,10,61,Deny
2,10,62,Deny
2,10,63,Deny
2,10,64,Deny
2,10,65,Deny
2,10,66,Deny
2,10,67,Deny
2,10,68,Deny
2,10,69,Deny
2,10,70,Deny
2,10,71,Deny
2,10,72,Deny
2,10,73,Deny
2,10,74,Deny
2,10,75,Deny
2,10,76,Deny
2,10,77,Deny
2,10,78,Deny
2,10,79,Deny
2,10,80,Deny
2,10,81,Deny
2,10,82,Deny
2,10,83,Deny
2,10,84,Deny
2,10,85,Deny
2,10,86,Deny
2,10,87,Deny
2,10,88,Deny
2,10,89,Deny
2,10,90,Deny
3,1,11,Deny
3,1,12,Deny
3,1,13,Deny
3,1,14,Deny
3,1,15,Deny
3,1,16,Deny
3,1,17,Deny
3,1,18,Deny
3,1,19,Deny
3,1,20,Deny
3,1,21,Deny
3,1,22,Deny
3,1,23,Deny
3,1,24,Deny
3,1,25,Deny
3,1,26,Deny
3,1,27,Deny
3,1,28,Deny
3,1,29,Deny
3,1,30,Deny
3,1,31,Deny
3,1,32,Deny
3,1,33,Deny
3,1,34,Deny
3,1,35,Deny
3,1,36,Deny
3,1,37,Deny
3,1,38,Deny
3,1,39,Deny
3,1,40,Deny
3,1,41,Deny
3,1,42,Deny
3,1,43,Deny
3,1,44,Deny
3,1,45,Deny
3,1,46,Deny
3,1,47,Deny
3,1,48,Deny
3,1,49,Deny
3,1,50,Deny
3,1,51,Deny
3,1,52,Deny
3,1,53,Deny
3,1,54,Deny
3,1,55,Deny
3,1,56,Deny
3,1,57,Deny
3,1,58,Deny
3,1,59,Deny
3,1,60,Deny
3,1,61,Deny
3,1,62,Deny
3,1,63,Deny
3,1,64,Deny
3,1,65,Deny
3,1,66,Deny
3,1,67,Deny
3,1,68,Deny
3,1,69,Deny
3,1,70,Deny
3,1,71,Deny
3,1,72,Deny
3,1,73,Deny
3,1,74,Deny
3,1,75,Deny
3,1,76,Deny
3,1,77,Deny
3,1,78,Deny
3,1,79,Deny
3,1,80,Deny
3,1,81,Deny
3,1,82,Deny
3,1,83,Deny
3,1,84,Deny
3,1,85,Deny
3,1,86,Deny
3,1,87,Deny
3,1,88,Deny
3,1,89,Deny
3,1,90,Deny
3,1,91,Deny
3,1,92,Deny
3,1,93,Deny
3,1,94,Deny
3,1,95,Deny
3,1,96,Deny
3,1,97,Deny
3,1,98,Deny
3,1,99,Deny
3,1,100,Deny
3,2,1,Deny
3,2,2,Deny
3,2,3,Deny
3,2,4,Deny
3,2,5,Deny
3,2,6,Deny
3,2,7,Deny
3,2,8,Deny
3,2,9,Deny
3,2,10,Deny
3,2,21,Deny
3,2,22,Deny
3,2,23,Deny
3,2,24,Deny
3,2,25,Deny
3,2,26,Deny
3,2,27,Deny
3,2,28,Deny
3,2,29,Deny
3,2,30,Deny
3,2,31,Deny
3,2,32,Deny
3,2,33,Deny
3,2,34,Deny
3,2,35,Deny
3,2,36,Deny
3,2,37,Deny
3,2,38,Deny
3,2,39,Deny
3,2,40,Deny
3,2,41,Deny
3,2,42,Deny
3,2,43,Deny
3,2,44,Deny
3,2,45,Deny
3,2,46,Deny
3,2,47,Deny
3,2,48,Deny
3,2,49,Deny
3,2,50,Deny
3,2,51,Deny
3,2,52,Deny
3,2,53,Deny
3,2,54,Deny
3,2,55,Deny
3,2,56,Deny
3,2,57,Deny
3,2,58,Deny
3,2,59,Deny
3,2,60,Deny
3,2,61,Deny
3,2,62,Deny
3,2,63,Deny
3,2,64,Deny
3,2,65,Deny
3,2,66,Deny
3,2,67,Deny
3,2,68,Deny
3,2,69,Deny
3,2,70,Deny
3,2,71,Deny
3,2,72,Deny
3,2,73,Deny
3,2,74,Deny
3,2,75,Deny
3,2,76,Deny
3,2,77,Deny
3,2,78,Deny
3,2,79,Deny
3,2,80,Deny
3,2,81,Deny
3,2,82,Deny
3,2,83,Deny
3,2,84,Deny
3,2,85,Deny
3,2,86,Deny
3,2,87,Deny
3,2,88,Deny
3,2,89,Deny
3,2,90,Deny
3,2,91,Deny
3,2,92,Deny
3,2,93,Deny
3,2,94,Deny
3,2,95,Deny
3,2,96,Deny
3,2,97,Deny
3,2,98,Deny
3,2,99,Deny
3,2,100,Deny
3,3,1,Deny
3,3,2,Deny
3,3,3,Deny
3,3,4,Deny
3,3,5,Deny
3,3,6,Deny
3,3,7,Deny
3,3,8,Deny
3,3,9,Deny
3,3,10,Deny
3,3,11,Deny
3,3,12,Deny
3,3,13,Deny
3,3,14,Deny
3,3,15,Deny
3,3,16,Deny
3,3,17,Deny
3,3,18,Deny
3,3,19,Deny
3,3,20,Deny
3,3,31,Deny
3,3,32,Deny
3,3,33,Deny
3,3,34,Deny
3,3,35,Deny
3,3,36,Deny
3,3,37,Deny
3,3,38,Deny
3,3,39,Deny
3,3,40,Deny
3,3,41,Deny
3,3,42,Deny
3,3,43,Deny
3,3,44,Deny
3,3,45,Deny
3,3,46,Deny
3,3,47,Deny
3,3,48,Deny
3,3,49,Deny
3,3,50,Deny
3,3,51,Deny
3,3,52,Deny
3,3,53,Deny
3,3,54,Deny
3,3,55,Deny
3,3,56,Deny
3,3,57,Deny
3,3,58,Deny
3,3,59,Deny
3,3,60,Deny
3,3,61,Deny
3,3,62,Deny
3,3,63,Deny
3,3,64,Deny
3,3,65,Deny
3,3,66,Deny
3,3,67,Deny
3,3,68,Deny
3,3,69,Deny
3,3,70,Deny
3,3,71,Deny
3,3,72,Deny
3,3,73,Deny
3,3,74,Deny
3,3,75,Deny
3,3,76,Deny
3,3,77,Deny
3,3,78,Deny
3,3,79,Deny
3,3,80,Deny
3,3,81,Deny
3,3,82,Deny
3,3,83,Deny
3,3,84,Deny
3,3,85,Deny
3,3,86,Deny
3,3,87,Deny
3,3,88,Deny
3,3,89,Deny
3,3,90,Deny
3,3,91,Deny
3,3,92,Deny
3,3,93,Deny
3,3,94,Deny
3,3,95,Deny
3,3,96,Deny
3,3,97,Deny
3,3,98,Deny
3,3,99,Deny
3,3,100,Deny
3,4,1,Deny
3,4,2,Deny
3,4,3,Deny
3,4,4,Deny
3,4,5,Deny
3,4,6,Deny
3,4,7,Deny
3,4,8,Deny
3,4,9,Deny
3,4,10,Deny
3,4,11,Deny
3,4,12,Deny
3,4,13,Deny
3,4,14,Deny
3,4,15,Deny
3,4,16,Deny
3,4,17,Deny
3,4,18,Deny
3,4,19,Deny
3,4,20,Deny
3,4,21,Deny
3,4,22,Deny
3,4,23,Deny
3,4,24,Deny
3,4,25,Deny
3,4,26,Deny
3,4,27,Deny
3,4,28,Deny
3,4,29,Deny
3,4,30,Deny
3,4,41,Deny
3,4,42,Deny
3,4,43,Deny
3,4,44,Deny
3,4,45,Deny
3,4,46,Deny
3,4,47,Deny
3,4,48,Deny
3,4,49,Deny
3,4,50,Deny
3,4,51,Deny
3,4,52,Deny
3,4,53,Deny
3,4,54,Deny
3,4,55,Deny
3,4,56,Deny
3,4,57,Deny
3,4,58,Deny
3,4,59,Deny
3,4,60,Deny
3,4,61,Deny
3,4,62,Deny
3,4,63,Deny
3,4,64,Deny
3,4,65,Deny
3,4,66,Deny
3,4,67,Deny
3,4,68,Deny
3,4,69,Deny
3,4,70,Deny
3,4,71,Deny
3,4,72,Deny
3,4,73,Deny
3,4,74,Deny
3,4,75,Deny
3,4,76,Deny
3,4,77,Deny
3,4,78,Deny
3,4,79,Deny
3,4,80,Deny
3,4,81,Deny
3,4,82,Deny
3,4,83,Deny
3,4,84,Deny
3,4,85,Deny
3,4,86,Deny
3,4,87,Deny
3,4,88,Deny
3,4,89,Deny
3,4,90,Deny
3,4,91,Deny
3,4,92,Deny
3,4,93,Deny
3,4,94,Deny
3,4,95,Deny
3,4,96,Deny
3,4,97,Deny
3,4,98,Deny
3,4,99,Deny
3,4,100,Deny
3,5,1,Deny
3,5,2,Deny
3,5,3,Deny
3,5,4,Deny
3,5,5,Deny
3,5,6,Deny
3,5,7,Deny
3,5,8,Deny
3,5,9,Deny
3,5,10,Deny
3,5,11,Deny
3,5,12,Deny
3,5,13,Deny
3,5,14,Deny
3,5,15,Deny
3,5,16,Deny
3,5,17,Deny
3,5,18,Deny
3,5,19,Deny
3,5,20,Deny
3,5,21,Deny
3,5,22,Deny
3,5,23,Deny
3,5,24,Deny
3,5,25,Deny
3,5,26,Deny
3,5,27,Deny
3,5,28,Deny
3,5,29,Deny
3,5,30,Deny
3,5,31,Deny
3,5,32,Deny
3,5,33,Deny
3,5,34,Deny
3,5,35,Deny
3,5,36,Deny
3,5,37,Deny
3,5,38,Deny
3,5,39,Deny
3,5,40,Deny
3,5,51,Deny
3,5,52,Deny
3,5,53,Deny
3,5,54,Deny
3,5,55,Deny
3,5,56,Deny
3,5,57,Deny
3,5,58,Deny
3,5,59,Deny
3,5,60,Deny
3,5,61,Deny
3,5,62,Deny
3,5,63,Deny
3,5,64,Deny
3,5,65,Deny
3,5,66,Deny
3,5,67,Deny
3,5,68,Deny
3,5,69,Deny
3,5,70,Deny
3,5,71,Deny
3,5,72,Deny
3,5,73,Deny
3,5,74,Deny
3,5,75,Deny
3,5,76,Deny
3,5,77,Deny
3,5,78,Deny
3,5,79,Deny
3,5,80,Deny
3,5,81,Deny
3,5,82,Deny
3,5,83,Deny
3,5,84,Deny
3,5,85,Deny
3,5,86,Deny
3,5,87,Deny
3,5,88,Deny
3,5,89,Deny
3,5,90,Deny
3,5,91,Deny
3,5,92,Deny
3,5,93,Deny
3,5,94,Deny
3,5,95,Deny
3,5,96,Deny
3,5,97,Deny
3,5,98,Deny
3,5,99,Deny
3,5,100,Deny
3,6,1,Deny
3,6,2,Deny
3,6,3,Deny
3,6,4,Deny
3,6,5,Deny
3,6,6,Deny
3,6,7,Deny
3,6,8,Deny
3,6,9,Deny
3,6,10,Deny
3,6,11,Deny
3,6,12,Deny
3,6,13,Deny
3,6,14,Deny
3,6,15,Deny
3,6,16,Deny
3,6,17,Deny
3,6,18,Deny
3,6,19,Deny
3,6,20,Deny
3,6,21,Deny
3,6,22,Deny
3,6,23,Deny
3,6,24,Deny
3,6,25,Deny
3,6,26,Deny
3,6,27,Deny
3,6,28,Deny
3,6,29,Deny
3,6,30,Deny
3,6,31,Deny
3,6,32,Deny
3,6,33,Deny
3,6,34,Deny
3,6,35,Deny
3,6,36,Deny
3,6,37,Deny
3,6,38,Deny
3,6,39,Deny
3,6,40,Deny
3,6,41,Deny
3,6,42,Deny
3,6,43,Deny
3,6,44,Deny
3,6,45,Deny
3,6,46,Deny
3,6,47,Deny
3,6,48,Deny
3,6,49,Deny
3,6,50,Deny
3,6,61,Deny
3,6,62,Deny
3,6,63,Deny
3,6,64,Deny
3,6,65,Deny
3,6,66,Deny
3,6,67,Deny
3,6,68,Deny
3,6,69,Deny
3,6,70,Deny
3,6,71,Deny
3,6,72,Deny
3,6,73,Deny
3,6,74,Deny
3,6,75,Deny
3,6,76,Deny
3,6,77,Deny
3,6,78,Deny
3,6,79,Deny
3,6,80,Deny
3,6,81,Deny
3,6,82,Deny
3,6,83,Deny
3,6,84,Deny
3,6,85,Deny
3,6,86,Deny
3,6,87,Deny
3,6,88,Deny
3,6,89,Deny
3,6,90,Deny
3,6,91,Deny
3,6,92,Deny
3,6,93,Deny
3,6,94,Deny
3,6,95,Deny
3,6,96,Deny
3,6,97,Deny
3,6,98,Deny
3,6,99,Deny
3,6,100,Deny
3,7,1,Deny
3,7,2,Deny
3,7,3,Deny
3,7,4,Deny
3,7,5,Deny
3,7,6,Deny
3,7,7,Deny
3,7,8,Deny
3,7,9,Deny
3,7,10,Deny
3,7,11,Deny
3,7,12,Deny
3,7,13,Deny
3,7,14,Deny
3,7,15,Deny
3,7,16,Deny
3,7,17,Deny
3,7,18,Deny
3,7,19,Deny
3,7,20,Deny
3,7,21,Deny
3,7,22,Deny
3,7,23,Deny
3,7,24,Deny
3,7,25,Deny
3,7,26,Deny
3,7,27,Deny
3,7,28,Deny
3,7,29,Deny
3,7,30,Deny
3,7,31,Deny
3,7,32,Deny
3,7,33,Deny
3,7,34,Deny
3,7,35,Deny
3,7,36,Deny
3,7,37,Deny
3,7,38,Deny
3,7,39,Deny
3,7,40,Deny
3,7,41,Deny
3,7,42,Deny
3,7,43,Deny
3,7,44,Deny
3,7,45,Deny
3,7,46,Deny
3,7,47,Deny
3,7,48,Deny
3,7,49,Deny
3,7,50,Deny
3,7,51,Deny
3,7,52,Deny
3,7,53,Deny
3,7,54,Deny
3,7,55,Deny
3,7,56,Deny
3,7,57,Deny
3,7,58,Deny
3,7,59,Deny
3,7,60,Deny
3,7,71,Deny
3,7,72,Deny
3,7,73,Deny
3,7,74,Deny
3,7,75,Deny
3,7,76,Deny
3,7,77,Deny
3,7,78,Deny
3,7,79,Deny
3,7,80,Deny
3,7,81,Deny
3,7,82,Deny
3,7,83,Deny
3,7,84,Deny
3,7,85,Deny
3,7,86,Deny
3,7,87,Deny
3,7,88,Deny
3,7,89,Deny
3,7,90,Deny
3,7,91,Deny
3,7,92,Deny
3,7,93,Deny
3,7,94,Deny
3,7,95,Deny
3,7,96,Deny
3,7,97,Deny
3,7,98,Deny
3,7,99,Deny
3,7,100,Deny
3,8,1,Deny
3,8,2,Deny
3,8,3,Deny
3,8,4,Deny
3,8,5,Deny
3,8,6,Deny
3,8,7,Deny
3,8,8,Deny
3,8,9,Deny
3,8,10,Deny
3,8,11,Deny
3,8,12,Deny
3,8,13,Deny
3,8,14,Deny
3,8,15,Deny
3,8,16,Deny
3,8,17,Deny
3,8,18,Deny
3,8,19,Deny
3,8,20,Deny
3,8,21,Deny
3,8,22,Deny
3,8,23,Deny
3,8,24,Deny
3,8,25,Deny
3,8,26,Deny
3,8,27,Deny
3,8,28,Deny
3,8,29,Deny
3,8,30,Deny
3,8,31,Deny
3,8,32,Deny
3,8,33,Deny
3,8,34,Deny
3,8,35,Deny
3,8,36,Deny
3,8,37,Deny
3,8,38,Deny
3,8,39,Deny
3,8,40,Deny
3,8,41,Deny
3,8,42,Deny
3,8,43,Deny
3,8,44,Deny
3,8,45,Deny
3,8,46,Deny
3,8,47,Deny
3,8,48,Deny
3,8,49,Deny
3,8,50,Deny
3,8,51,Deny
3,8,52,Deny
3,8,53,Deny
3,8,54,Deny
3,8,55,Deny
3,8,56,Deny
3,8,57,Deny
3,8,58,Deny
3,8,59,Deny
3,8,60,Deny
3,8,61,Deny
3,8,62,Deny
3,8,63,Deny
3,8,64,Deny
3,8,65,Deny
3,8,66,Deny
3,8,67,Deny
3,8,68,Deny
3,8,69,Deny
3,8,70,Deny
3,8,81,Deny
3,8,82,Deny
3,8,83,Deny
3,8,84,Deny
3,8,85,Deny
3,8,86,Deny
3,8,87,Deny
3,8,88,Deny
3,8,89,Deny
3,8,90,Deny
3,8,91,Deny
3,8,92,Deny
3,8,93,Deny
3,8,94,Deny
3,8,95,Deny
3,8,96,Deny
3,8,97,Deny
3,8,98,Deny
3,8,99,Deny
3,8,100,Deny
3,9,1,Deny
3,9,2,Deny
3,9,3,Deny
3,9,4,Deny
3,9,5,Deny
3,9,6,Deny
3,9,7,Deny
3,9,8,Deny
3,9,9,Deny
3,9,10,Deny
3,9,11,Deny
3,9,12,Deny
3,9,13,Deny
3,9,14,Deny
3,9,15,Deny
3,9,16,Deny
3,9,17,Deny
3,9,18,Deny
3,9,19,Deny
3,9,20,Deny
3,9,21,Deny
3,9,22,Deny
3,9,23,Deny
3,9,24,Deny
3,9,25,Deny
3,9,26,Deny
3,9,27,Deny
3,9,28,Deny
3,9,29,Deny
3,9,30,Deny
3,9,31,Deny
3,9,32,Deny
3,9,33,Deny
3,9,34,Deny
3,9,35,Deny
3,9,36,Deny
3,9,37,Deny
3,9,38,Deny
3,9,39,Deny
3,9,40,Deny
3,9,41,Deny
3,9,42,Deny
3,9,43,Deny
3,9,44,Deny
3,9,45,Deny
3,9,46,Deny
3,9,47,Deny
3,9,48,Deny
3,9,49,Deny
3,9,50,Deny
3,9,51,Deny
3,9,52,Deny
3,9,53,Deny
3,9,54,Deny
3,9,55,Deny
3,9,56,Deny
3,9,57,Deny
3,9,58,Deny
3,9,59,Deny
3,9,60,Deny
3,9,61,Deny
3,9,62,Deny
3,9,63,Deny
3,9,64,Deny
3,9,65,Deny
3,9,66,Deny
3,9,67,Deny
3,9,68,Deny
3,9,69,Deny
3,9,70,Deny
3,9,71,Deny
3,9,72,Deny
3,9,73,Deny
3,9,74,Deny
3,9,75,Deny
3,9,76,Deny
3,9,77,Deny
3,9,78,Deny
3,9,79,Deny
3,9,80,Deny
3,9,91,Deny
3,9,92,Deny
3,9,93,Deny
3,9,94,Deny
3,9,95,Deny
3,9,96,Deny
3,9,97,Deny
3,9,98,Deny
3,9,99,Deny
3,9,100,Deny
3,10,1,Deny
3,10,2,Deny
3,10,3,Deny
3,10,4,Deny
3,10,5,Deny
3,10,6,Deny
3,10,7,Deny
3,10,8,Deny
3,10,9,Deny
3,10,10,Deny
3,10,11,Deny
3,10,12,Deny
3,10,13,Deny
3,10,14,Deny
3,10,15,Deny
3,10,16,Deny
3,10,17,Deny
3,10,18,Deny
3,10,19,Deny
3,10,20,Deny
3,10,21,Deny
3,10,22,Deny
3,10,23,Deny
3,10,24,Deny
3,10,25,Deny
3,10,26,Deny
3,10,27,Deny
3,10,28,Deny
3,10,29,Deny
3,10,30,Deny
3,10,31,Deny
3,10,32,Deny
3,10,33,Deny
3,10,34,Deny
3,10,35,Deny
3,10,36,Deny
3,10,37,Deny
3,10,38,Deny
3,10,39,Deny
3,10,40,Deny
3,10,41,Deny
3,10,42,Deny
3,10,43,Deny
3,10,44,Deny
3,10,45,Deny
3,10,46,Deny
3,10,47,Deny
3,10,48,Deny
3,10,49,Deny
3,10,50,Deny
3,10,51,Deny
3,10,52,Deny
3,10,53,Deny
3,10,54,Deny
3,10,55,Deny
3,10,56,Deny
3,10,57,Deny
3,10,58,Deny
3,10,59,Deny
3,10,60,Deny
3,10,61,Deny
3,10,62,Deny
3,10,63,Deny
3,10,64,Deny
3,10,65,Deny
3,10,66,Deny
3,10,67,Deny
3,10,68,Deny
3,10,69,Deny
3,10,70,Deny
3,10,71,Deny
3,10,72,Deny
3,10,73,Deny
3,10,74,Deny
3,10,75,Deny
3,10,76,Deny
3,10,77,Deny
3,10,78,Deny
3,10,79,Deny
3,10,80,Deny
3,10,81,Deny
3,10,82,Deny
3,10,83,Deny
3,10,84,Deny
3,10,85,Deny
3,10,86,Deny
3,10,87,Deny
3,10,88,Deny
3,10,89,Deny
3,10,90,Deny
4,1,11,Deny
4,1,12,Deny
4,1,13,Deny
4,1,14,Deny
4,1,15,Deny
4,1,16,Deny
4,1,17,Deny
4,1,18,Deny
4,1,19,Deny
4,1,20,Deny
4,1,21,Deny
4,1,22,Deny
4,1,23,Deny
4,1,24,Deny
4,1,25,Deny
4,1,26,Deny
4,1,27,Deny
4,1,28,Deny
4,1,29,Deny
4,1,30,Deny
4,1,31,Deny
4,1,32,Deny
4,1,33,Deny
4,1,34,Deny
4,1,35,Deny
4,1,36,Deny
4,1,37,Deny
4,1,38,Deny
4,1,39,Deny
4,1,40,Deny
4,1,41,Deny
4,1,42,Deny
4,1,43,Deny
4,1,44,Deny
4,1,45,Deny
4,1,46,Deny
4,1,47,Deny
4,1,48,Deny
4,1,49,Deny
4,1,50,Deny
4,1,51,Deny
4,1,52,Deny
4,1,53,Deny
4,1,54,Deny
4,1,55,Deny
4,1,56,Deny
4,1,57,Deny
4,1,58,Deny
4,1,59,Deny
4,1,60,Deny
4,1,61,Deny
4,1,62,Deny
4,1,63,Deny
4,1,64,Deny
4,1,65,Deny
4,1,66,Deny
4,1,67,Deny
4,1,68,Deny
4,1,69,Deny
4,1,70,Deny
4,1,71,Deny
4,1,72,Deny
4,1,73,Deny
4,1,74,Deny
4,1,75,Deny
4,1,76,Deny
4,1,77,Deny
4,1,78,Deny
4,1,79,Deny
4,1,80,Deny
4,1,81,Deny
4,1,82,Deny
4,1,83,Deny
4,1,84,Deny
4,1,85,Deny
4,1,86,Deny
4,1,87,Deny
4,1,88,Deny
4,1,89,Deny
4,1,90,Deny
4,1,91,Deny
4,1,92,Deny
4,1,93,Deny
4,1,94,Deny
4,1,95,Deny
4,1,96,Deny
4,1,97,Deny
4,1,98,Deny
4,1,99,Deny
4,1,100,Deny
4,2,1,Deny
4,2,2,Deny
4,2,3,Deny
4,2,4,Deny
